hash_name	transcription	age	gender	first_language	socioeconomic_bkgd	ethnicity
b241e456ecb076efa7053d353dc44af7	reply to linda i am so sorry i couldn't go with you to the concert	46 - 65	female	Spanish	Low	Hispanic, Latino, or Spanish
bf561187c5444c5c8f43cbaf80dfe096	hey facebook lower volume to sixty percent	18 - 22	male	English	Low	Black or African American
6689e09814de695d015cca5e3aa40fc8	send a text message to kames what kind of spice can i add to my food	31 - 45	male	English	Low	Black or African American
b1a88ac8fa4376e28c83e5c985be078e	hey facebook take a picture	23 - 30	female	Spanish	Low	Hispanic, Latino, or Spanish
d9ccbebb02c28f865ab893bc62557ddc	hey facebook decrease the volume of my tv to thirty percent	18 - 22	male	Hindi	Low	Middle Eastern or North African
61f616fdfad6fc5a43e8d6176d67e93b	hey facebook read my incoming text on whatsapp	23 - 30	male	English	Low	Black or African American
a2d21bab77a4968bb7786e07172cea36	reply the weather in my area is cold	23 - 30	male	English	Medium	Hispanic, Latino, or Spanish
2daae9e750608d38f36e62405df4f7a2	text jeremy hey did you hear what mary did last weekend	31 - 45	male	English	Low	Native American, American Indian, or Alaska Native
32e636cba44aa680c4a4113e7b254761	hey facebook share this cooking video with my friend	18 - 22	male	English	Medium	White
a93c5c331fa867cc55ed1f062d8d6d2a	i saw something now that make me feel about you	31 - 45	male	English	Medium	Black or African American
d9d5d1c92217a2204cf1aa3a4f6a25a3	hey facebook stop recording the video	31 - 45	female	Russian	Low	White
7f069668a2b32fa5da71999bc2f53c31	hey can you pick up some ketchup i'm making some chicken wings and we're almost out	23 - 30	female	English	Low	Native American, American Indian, or Alaska Native
5d9f61224b9057e67e54537e9b438036	my lease renewal got impacted by the inflation	31 - 45	female	Portuguese	Medium	Hispanic, Latino, or Spanish
676707a4387a34ba5cd682199915c88b	hey facebook can you please turn down the volume a little bit	31 - 45	female	English	Medium	Native American, American Indian, or Alaska Native
a79da82e786fa8c8f9ccb802b3c011fc	open call start open chat start group call make group call available	18 - 22	male	English	Low	White
b71fe70f5cae329e917798a146c772cf	alphabetize albums starting with numbers	23 - 30	female	English	Low	Asian, South Asian or Asian American
5c4c6007fccea7a57e1f3ac0914ff750	reply sadly still have two hours to go	18 - 22	female	English	Low	White
a9716e029db416c612feda89a64dbb64	hey facebook send a message to my climbing friends that we're going to climb tomorrow	31 - 45	female	English	Low	Asian, South Asian or Asian American
8018e8d09102f9a92115088db3d185be	what do you like to do for fun	31 - 45	female	English	Low	Native American, American Indian, or Alaska Native
01aee02c534611e008dcd767312340fe	hey let's grab coffee this week you pick the place any day at ten am works for me	46 - 65	male	English	Low	Asian, South Asian or Asian American
9cc7503ce3d674f38d4a9f3135f46f0d	hey facebook ignore any message coming in from royal to queen group	31 - 45	female	English	Low	Black or African American
e178922bacc5662f5dda88af45bef9bd	play iheartradio	23 - 30	female	Spanish	Low	Hispanic, Latino, or Spanish
209d4b38d95d5ab14b4d9e778df0fd79	text to the travel group i'm just about done packing are you guys all set	46 - 65	male	English	Medium	Asian, South Asian or Asian American
943c30ea7d31fb2964eda2d23ddd2353	hey facebook ariel start video recording in ten seconds	31 - 45	female	English	Low	White
a885ffbf04d4aa1b7083c3aae661fb81	hey facebook can you ignore this current call on my messenger app now	31 - 45	male	English	Medium	Black or African American
305a34bbcd578a7dc3310a69636f9d3e	who sang the song that's playing right now	31 - 45	male	English	Low	Black or African American
19b6c1189ca28553baf85db9164c14aa	that's awesome exclamation mark i'm glad to hear that you had a great day period	23 - 30	female	English	Low	Native American, American Indian, or Alaska Native
06615b0f484dcd8007dccb5f60d392e6	rewind that song to the beginning	46 - 65	female	English	Medium	White
34d5632c904e7806114f442d15f74fcf	hey facebook record this video for five minutes	31 - 45	male	English	Medium	Black or African American
9d28ac8a9b21fb14a53a18bd34877ef1	hey facebook can i lower the volume level of the phone	31 - 45	male	English	Medium	Middle Eastern or North African
1caa95a94962364361cbdce44e3e17dc	hey facebook upload my latest video on my story	31 - 45	male	English	Low	Black or African American
caa759b062e84f9bdc87377706870438	hey facebook start a call by first name and last name	31 - 45	male	English	Medium	Black or African American
12e40f76c24f69336886928c5a24ff0d	send text to family i am on my way	18 - 22	female	Cantonese	Low	Asian, South Asian or Asian American
4c303b332df2a907d1ef1c34d4896a15	hey facebook could you set my online status to available for everyone to speak with me	31 - 45	female	Vietnamese	Medium	Asian, South Asian or Asian American
6a8407c1e76d0d466997874b4c52e872	search nicki minaj song on apple music	31 - 45	male	English	Medium	Black or African American
673e8d8357130c2962a32a1471ea501a	play chase atlantic	18 - 22	female	English	Low	White
52b3d4fa7cb0c99d8988a3531a8fc737	hey look for song called made you look by meghan trainor	31 - 45	female	English	Low	Native American, American Indian, or Alaska Native
82f5f37b7f76e1168cc3807bbe137d5c	hey facebook delete last photo hey facebook delete video dated nine fourteen twenty-two	46 - 65	male	English	Medium	Black or African American
64fb42593ac2bde10689ef6192171b39	hey facebook next	23 - 30	female	English	Low	Black or African American
963c97145f4e426a40c0340b3b29aeb6	hey facebook send group message to immediate family can't wait for thanksgiving	18 - 22	female	English	Low	White
cebabdd21c54e18622dabca1e1a2bc55	search for taylor swift on iheartradio	18 - 22	female	English	Low	Native American, American Indian, or Alaska Native
1eb69e8f468ff9dcaebb3aebf8cff0d3	hey facebook send crying laughing emoji	31 - 45	male	English	Low	Black or African American
c76c07607c997e1352560713cb28d7be	send a message to megan say something happened today and i need to talk to you	31 - 45	female	Japanese	Low	Asian, South Asian or Asian American
3262ef2c084813debde6a655827f60ff	hey facebook share this video	31 - 45	male	English	Low	Middle Eastern or North African
9a1889a971ce26c9aba7aaf316d0aac4	hey facebook call my family	46 - 65	female	English	Affluent	Asian, South Asian or Asian American
1097434bce71e92ab974736e5b73393d	hey girls i'm so excited because it's today the surprise party	31 - 45	female	Spanish	Medium	Hispanic, Latino, or Spanish
02764f1337c1e1a667f6119532af137c	well susie i won't be able to make it to your party i'm so sorry about this but i'm pretty sick i did send my gift with sarah though i'm sorry i'll see you later	18 - 22	female	English	Low	Black or African American
e53e25df1682e71fc67997836d8c25dd	look for personal playlist	31 - 45	male	English	Medium	Black or African American
11c1a04da36aa9fbbaf0ef8273530e7f	find r and b	31 - 45	male	English	Low	Middle Eastern or North African
db32b0c50f777cd19b3cfb239ed3c051	save this song	31 - 45	male	English	Low	Hispanic, Latino, or Spanish
e919a53a4683a6eec1e5fd67b17b2f76	skip drake songs	31 - 45	male	English	Low	Black or African American
05c83947e55237040a640245160beca4	rewind to third song	31 - 45	female	English	Low	Middle Eastern or North African
065fbe119e1ab190c5e69cbcd40720d8	siri write ok i'll try it	31 - 45	female	Ukrainian	Low	White
f6aaa773a5977353abcd80717ce90b9e	hey facebook next video	18 - 22	male	English	Low	White
5c19377f7eb1259cbdc2c6b2347b2ee8	hey facebook set available to my status	31 - 45	male	English	Low	Black or African American
60914172ad337b9b388d38b63ce1f6c4	hello this is emily your assistant if you want to search by genre please choose the top right button on your phone screen	23 - 30	female	Indonesian	Low	Asian, South Asian or Asian American
b842537243e73f20e6eb06bce07adf9f	who sings this gospel song you're playing right now	31 - 45	male	English	Medium	Black or African American
39cc08dd51c8a5849cc43c2e72af6174	send message i just really need to vent	23 - 30	female	English	Low	Hispanic, Latino, or Spanish
36d14bf235da591b64e54da3ba0c31cd	search my most played songs playlist	18 - 22	female	Cantonese	Low	Asian, South Asian or Asian American
dac90e1c089665d91e8b017109143701	send a message to david where are we meeting	23 - 30	female	English	Medium	Asian, South Asian or Asian American
f716d8338e37c128bf83404c9f8b80cf	sounds like a plan we'll do the park at four instead of three	18 - 22	female	English	Low	White
4dbb2befdd7512708ae99c4b0eef4f24	hey facebook i need you to take a picture	18 - 22	female	English	Low	White
e2f859e9630f900a1c7cdf5c5ad790e9	the last concert i went to was a very good one	31 - 45	male	English	Medium	Black or African American
26ac9444cfc8758b1860c8177fbe9856	hey facebook mute notifications for messenger app	18 - 22	female	English	Low	White
98df9dc74b33046f9f40886544914548	save this song under favorites	31 - 45	female	English	Low	Black or African American
0d897266781c2896f3eb1d13a34f0b40	hey facebook switch the screen to sarah	18 - 22	female	English	Low	Black or African American
54069c1e3f3cbb065afa896f13e05030	reply to message from carl wilson	31 - 45	female	Spanish	Medium	Hispanic, Latino, or Spanish
2608134f540bed86981ad4bfb22528e1	hey facebook i want to talk to my bird lovers group	23 - 30	female	Cantonese	Affluent	Asian, South Asian or Asian American
16323facd0ec01ee1085e977ac9530e2	hey facebook answer this call	31 - 45	female	English	Medium	Native American, American Indian, or Alaska Native
3eaf82604f23ac0aa14225c3f1d391e8	hey facebook can you call my dad	31 - 45	male	English	Medium	Black or African American
cf589c840492ad533f174d2a501c5e1d	go to the next song go to the next song go to the next song	31 - 45	male	English	Low	Native American, American Indian, or Alaska Native
1670f0f0772061bac572238c8d15dafa	hi reply with get a coffee or would you like to go to a park	18 - 22	female	English	Low	Native Hawaiian or Other Pacific Islander
b88f39d92a2061893351d38ad6bafe71	hey facebook share this photo with my close friends on instagram story	31 - 45	male	Spanish	Medium	Hispanic, Latino, or Spanish
14d43414267f028ec8e65d9bf22859ea	hey facebook call eight hundred three three three five five five five	46 - 65	female	English	Low	White
fdab7e574e502ac72291ae7d503d4064	play adult alternative music	46 - 65	female	English	Medium	White
aa4fe57e422723d3d9578b165b7065cc	hey facebook increase my phone volume	31 - 45	male	English	Low	Black or African American
f5804708d9a9d5dc8f9a7669616bd6ba	available on line status for phone call i need to make a phone call please set my status to available for this phone call available status please available status for phone call start a phone call status available i need a phone call to be available status could the status be available for my phone call i need a phone call to be open like available status status available set my status to available please i'm going to start a phone call to this number and i'd like for my status to be available avail please	46 - 65	female	English	Low	White
61bf13ddc9c8bfdc6516d994fe561bee	hey facebook kindly stop recording a video	31 - 45	male	English	Medium	Black or African American
7ee8b0d6e1d3217f1d965d9991c91f82	create a new playlist	31 - 45	male	English	Affluent	Black or African American
eb338b362353fbbe12a847b03ceca482	hey facebook make me available	23 - 30	male	English	Low	Native Hawaiian or Other Pacific Islander
14f3dc4114558b158eb03b4a4f9dce34	hey facebook add a sad face emoji to my message	31 - 45	female	English	Low	Asian, South Asian or Asian American
b71f974aa381fa9c67b95afa7a9bf39c	hey what's your favorite thing to do	23 - 30	female	English	Low	Native American, American Indian, or Alaska Native
ce90edbc8dd4dda22a84a48fb2247810	kindly search rockstar album	31 - 45	male	English	Medium	Black or African American
c0bfe8f29affe6ea38f2b7d1b688b4d3	hey facebook can you switch to video call with mom	18 - 22	male	English	Medium	Asian, South Asian or Asian American
8a51f0993ba883767cf91b160361e69a	play cardi b on pandora	31 - 45	male	English	Low	Black or African American
80ed298a9e15159ede4c71abddf4fd07	hey facebook turn down volume by fifty percent	46 - 65	female	English	Medium	White
1075722d16b2eb49ac1679fa52e6bfe3	hey facebook change my status from offline to available and call group one	18 - 22	female	Vietnamese	Low	Asian, South Asian or Asian American
238f638649f87923101801b16deb707d	hey what's up	31 - 45	male	English	Medium	Black or African American
